id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,last_updated,category,category_id,exchanges_centralized,exchanges_decentralized
niza-global,niza,Niza Global,https://assets.coingecko.com/coins/images/32328/large/NizaCoin-logo-transaprent.png?1697451581,0.00674075,38438981.0,760,53645894.0,6227646.0,0.00700318,0.00627265,-0.000162513476804955,-2.35415,-535155.3361884579,-1.3731,5660599954.0,7899999954.0,10000000000.0,0.03974954,-82.95607,2023-12-31T09:15:29.695Z,0.00357723,89.38933,2024-03-22T15:07:20.925Z,2024-04-30T22:17:50.217Z,Pixels Game,pixels-game,"['gate', 'mxc', 'lbank', 'coinstore', 'bilaxy', 'weex']",['uniswap_v2']
kilt-protocol,kilt,KILT Protocol,https://assets.coingecko.com/coins/images/20861/large/kilt.png?1696520255,0.282299,38435742.0,761,46070044.0,82298.0,0.300946,0.278401,-0.012834834857737844,-4.34882,-1680113.410049513,-4.18815,136137959.604099,163178369.776141,290560000.0,9.8,-97.12836,2021-12-01T08:23:06.817Z,0.217045,29.62283,2023-10-12T14:05:31.265Z,2024-04-30T22:18:24.049Z,Pixels Game,pixels-game,"['kraken', 'coinstore']",[]
paraswap,psp,ParaSwap,https://assets.coingecko.com/coins/images/20403/large/ep7GqM19_400x400.jpg?1696519812,0.0305836,38425077.0,762,55072847.0,168051.0,0.03381262,0.03047188,-0.002948199345457602,-8.79225,-3605907.051466815,-8.57916,1255884560.1449187,1800000000.0,2000000000.0,2.1,-98.54549,2021-11-15T13:01:54.681Z,0.01798528,69.81916,2022-08-29T14:30:16.203Z,2024-04-30T22:18:27.305Z,Pixels Game,pixels-game,['bybit_spot'],"['balancer', 'uniswap_v3_polygon_pos', 'sushiswap', 'beethoven_x_optimism']"
bonfida,fida,Bonfida,https://assets.coingecko.com/coins/images/13395/large/bonfida.png?1696513157,0.282141,38298603.0,763,280893581.0,4537047.0,0.316311,0.273587,-0.027253364468906693,-8.80861,-3643791.3916560635,-8.68761,136345598.593429,1000000000.0,1000000000.0,18.77,-98.50472,2021-11-03T20:34:33.492Z,0.113165,148.06757,2020-12-22T10:58:52.143Z,2024-04-30T22:18:30.680Z,Pixels Game,pixels-game,"['binance', 'bybit_spot', 'bitget', 'bitrue', 'gdax', 'hotcoin_global', 'xt', 'coinw', 'kucoin', 'latoken', 'pionex', 'kraken', 'bitmax', 'hitbtc', 'hitbtc', 'coinex']","['jupiter', 'raydium2', 'orca']"
lumerin,lmr,Lumerin,https://assets.coingecko.com/coins/images/24593/large/Lumerin-icon.png?1696523767,0.06299,38258106.0,764,62838971.0,262354.0,0.069053,0.060083,-0.004693284169270617,-6.9342,-2834741.738909997,-6.89838,608827699.4626926,1000000000.0,1000000000.0,0.433274,-85.54565,2022-03-29T13:19:33.238Z,0.0025977,2310.86319,2023-06-12T22:50:22.758Z,2024-04-30T22:18:02.040Z,Pixels Game,pixels-game,['kucoin'],[]
tether-eurt,eurt,Euro Tether,https://assets.coingecko.com/coins/images/17385/large/Tether_new.png?1696516934,1.051,38254495.0,765,420525375.0,3617779.0,1.059,1.041,-0.004362169935586025,-0.41348,-104973.65791229159,-0.27366,36387340.026313,400000050.0,400000050.0,1.31,-19.48635,2021-09-02T00:28:44.121Z,0.944541,11.42464,2022-09-27T16:30:27.333Z,2024-04-30T22:18:39.597Z,Pixels Game,pixels-game,"['okex', 'gate', 'digifinex', 'whitebit', 'hotcoin_global', 'toobit', 'biconomy', 'coinw', 'kraken', 'tapbit', 'bitfinex', 'bit2me', 'bitstamp', 'pointpay', 'bitci', 'bitdelta', 'cryptology']",[]
hxro,hxro,HXRO,https://assets.coingecko.com/coins/images/7805/large/X_3D_Black_%2810%29.png?1696508044,0.061565,38076998.0,766,61376330.0,26503.0,0.068171,0.059405,-0.004830073389524091,-7.27472,-3039432.074914448,-7.39226,620385702.0535563,1000000000.0,-1.0,0.800981,-92.36112,2021-06-05T00:59:41.210Z,0.00914678,568.93506,2019-11-10T15:12:15.992Z,2024-04-30T22:17:57.796Z,Pixels Game,pixels-game,[],"['jupiter', 'orca', 'meteora', 'cube']"
selfkey,key,SelfKey,https://assets.coingecko.com/coins/images/2034/large/selfkey.png?1696503004,0.00638664,38009699.0,768,38009699.0,5417587.0,0.00695643,0.0061984,-0.000399515294843744,-5.88721,-2462433.3528646976,-6.08427,5999999954.0,5999999954.0,-1.0,0.04331005,-85.37839,2018-06-30T11:41:14.603Z,0.00054507,1061.79919,2020-04-16T00:34:00.710Z,2024-04-30T22:16:48.622Z,Artificial Intelligence (AI),artificial-intelligence,"['binance', 'gate', 'bitget', 'hotcoin_global', 'bitmart', 'kucoin', 'bingx', 'latoken', 'kraken', 'tapbit', 'bilaxy', 'hitbtc', 'hitbtc', 'weex', 'phemex', 'bitdelta', 'crex24', 'coinex']",['balancer']
selfkey,key,SelfKey,https://assets.coingecko.com/coins/images/2034/large/selfkey.png?1696503004,0.00638518,38009699.0,768,38009699.0,5415291.0,0.00695643,0.0061984,-0.000423615564200556,-6.2216,-2462433.3528646976,-6.08427,5999999954.0,5999999954.0,-1.0,0.04331005,-85.37839,2018-06-30T11:41:14.603Z,0.00054507,1061.79919,2020-04-16T00:34:00.710Z,2024-04-30T22:18:23.141Z,Pixels Game,pixels-game,"['binance', 'gate', 'bitget', 'hotcoin_global', 'bitmart', 'kucoin', 'bingx', 'latoken', 'kraken', 'tapbit', 'bilaxy', 'hitbtc', 'hitbtc', 'weex', 'phemex', 'bitdelta', 'crex24', 'coinex']",['balancer']
mdex,mdx,Mdex (HECO),https://assets.coingecko.com/coins/images/13775/large/mdex.png?1696513516,0.04005298,37998232.0,769,42387021.0,1256670.0,0.0433683,0.0397738,-0.002700155283672498,-6.31569,-2533501.3931156173,-6.25066,950246686.0,1060000000.0,-1.0,10.11,-99.60403,2021-02-22T07:08:38.957Z,0.03327809,20.34967,2024-01-23T14:25:12.356Z,2024-04-30T22:18:24.434Z,Pixels Game,pixels-game,"['huobi', 'tapbit']",[]
sx-network-2,sx,SX Network,https://assets.coingecko.com/coins/images/34934/large/sx-ntework.jpeg?1706699134,0.085559,37742481.0,770,85983593.0,6081.13,0.087278,0.084785,-0.000877969173737156,-1.01573,-195634.8732534647,-0.51567,438622333.354,999253979.0,1000000000.0,0.166956,-49.15005,2024-03-14T01:25:14.524Z,0.083434,1.75396,2024-04-24T15:16:27.982Z,2024-04-30T22:17:48.471Z,Pixels Game,pixels-game,"['bitmart', 'mxc']",['uniswap_v3']
welsh-corgi-coin,welsh,WELSH CORGI COIN,https://assets.coingecko.com/coins/images/34009/large/welsh.png?1703668279,0.00375327,37682691.0,771,37682691.0,928321.0,0.00424823,0.00366428,-0.000159256224521966,-4.07041,-1340008.3377145305,-3.43392,10000000000.0,10000000000.0,10000000000.0,0.01459271,-74.03755,2024-03-06T12:18:18.832Z,0.00133953,182.83326,2024-02-01T15:44:00.999Z,2024-04-30T22:16:56.493Z,Meme,meme-token,[],['alexgo']
welsh-corgi-coin,welsh,WELSH CORGI COIN,https://assets.coingecko.com/coins/images/34009/large/welsh.png?1703668279,0.00375327,37682691.0,771,37682691.0,928321.0,0.00424823,0.00366428,-0.000159256224521966,-4.07041,-1340008.3377145305,-3.43392,10000000000.0,10000000000.0,10000000000.0,0.01459271,-74.03755,2024-03-06T12:18:18.832Z,0.00133953,182.83326,2024-02-01T15:44:00.999Z,2024-04-30T22:16:56.493Z,Pixels Game,pixels-game,[],['alexgo']
blockv,vee,BLOCKv,https://assets.coingecko.com/coins/images/1266/large/blockv.png?1696502339,0.01142931,37655524.0,772,41589166.0,31138.0,0.01240966,0.01121124,-0.000560753172173623,-4.67681,-1858757.4350322187,-4.70401,3301394752.7698092,3646271241.0,-1.0,0.356889,-96.80933,2018-01-07T00:00:00.000Z,1.06e-05,107325.66793,2020-04-06T10:03:57.025Z,2024-04-30T22:17:00.385Z,Pixels Game,pixels-game,[],"['uniswap_v3', 'balancer']"
circuits-of-value,coval,Circuits of Value,https://assets.coingecko.com/coins/images/588/large/coval-logo.png?1696501792,0.02101491,37565235.0,773,37565235.0,613334.0,0.02233177,0.02019709,-0.000998881781290702,-4.53753,-1756854.793197371,-4.46786,1784838483.90706,1784838483.90706,1784838483.90706,0.250821,-91.57202,2021-12-10T04:29:39.991Z,1e-05,211291.6029,2017-03-31T00:00:00.000Z,2024-04-30T22:18:01.109Z,Pixels Game,pixels-game,['bilaxy'],[]
seamless-protocol,seam,Seamless Protocol,https://assets.coingecko.com/coins/images/33480/large/Seamless_Logo_Black_Transparent.png?1702019657,4.6,37236472.0,774,460752700.0,1143567.0,5.41,4.55,-0.40427756506114765,-8.07418,-3216033.6461717263,-7.95015,8081661.18430026,100000000.0,100000000.0,14.35,-67.99324,2023-12-12T11:59:31.542Z,3.13,46.4998,2024-02-07T00:25:09.767Z,2024-04-30T22:18:29.997Z,Pixels Game,pixels-game,['gdax'],"['uniswap-v3-base', 'aerodrome-base', 'sushiswap-v2-base']"
celo-dollar,cusd,Celo Dollar,https://assets.coingecko.com/coins/images/13161/large/icon-celo-dollar-color-1000-circle-cropped.png?1696512945,1.002,37060798.0,775,37060798.0,5047609.0,1.004,0.992217,0.00123381,0.12334,-109868.21266399324,-0.29558,37063568.233122,37059447.3003232,-1.0,1.14,-12.44014,2021-09-10T07:19:08.038Z,0.886584,12.75019,2023-03-11T09:01:56.928Z,2024-04-30T22:18:26.395Z,Pixels Game,pixels-game,"['bybit_spot', 'huobi', 'bitget']",['ref_finance']
biswap,bsw,Biswap,https://assets.coingecko.com/coins/images/16845/large/biswap.png?1696516413,0.074276,36992465.0,776,42769169.0,10208603.0,0.086179,0.072406,-0.009041290211447228,-10.8517,-4370287.452896461,-10.56576,498978200.0,576898100.0,700000000.0,2.1,-96.47196,2021-12-08T06:55:12.754Z,0.057151,29.40312,2023-10-12T06:30:37.978Z,2024-04-30T22:18:21.251Z,Pixels Game,pixels-game,"['binance', 'bitget', 'bitrue', 'hotcoin_global', 'p2pb2b', 'lbank', 'kucoin', 'bingx', 'pionex', 'tapbit', 'bitunix', 'hitbtc', 'hitbtc', 'btse', 'coinex']","['pancakeswap-v3-bsc', 'pancakeswap_new', 'biswap-v3-1', 'biswap-v3-1']"
asd,asd,AscendEx,https://assets.coingecko.com/coins/images/5003/large/bitmax.png?1696505535,0.04813266,36945213.0,777,36945213.0,2412401.0,0.053009,0.04678876,-0.003343039819243679,-6.4944,-1611165.4811656997,-4.17873,742983477.862,742983477.862,-1.0,3.26,-98.47852,2021-03-27T18:14:42.486Z,0.01194798,314.79024,2022-07-12T04:44:33.749Z,2024-04-30T22:17:52.287Z,Pixels Game,pixels-game,"['gate', 'bitmax']",[]
the-big-five,bft,The Big Five,https://assets.coingecko.com/coins/images/27429/large/photo_2022-08-01_16-49-53.jpg?1696526470,0.00044452,36921470.0,778,44693653.0,17729.06,0.00045377,0.0004039,1.735e-05,4.06071,1752861.0,4.98416,82610096052.09927,100000000000.0,100000000000.0,0.00263658,-83.12854,2023-11-09T21:29:55.204Z,1.899e-05,2242.85039,2023-06-05T16:05:22.419Z,2024-04-30T22:17:38.810Z,Pixels Game,pixels-game,['coinstore'],['pancakeswap_new']
marinade,mnde,Marinade,https://assets.coingecko.com/coins/images/18867/large/MNDE.png?1696518327,0.141086,36914896.0,779,140644178.0,802475.0,0.159072,0.137322,-0.012070128613032333,-7.88093,-3162635.5982216373,-7.89129,262470133.0,1000000000.0,1000000000.0,2.54,-94.46367,2021-10-08T16:57:39.985Z,0.00198339,6979.38117,2022-10-17T21:37:34.656Z,2024-04-30T22:18:29.424Z,Pixels Game,pixels-game,"['gdax', 'crypto_com', 'bitmart', 'kucoin', 'bingx', 'coinex']","['jupiter', 'raydium2', 'orca', 'meteora', 'raydium-clmm', 'cube']"
zano,zano,Zano,https://assets.coingecko.com/coins/images/8370/large/zano.png?1696508563,2.58,36700621.0,780,-1.0,79219.0,2.81,2.56,-0.2232123652283513,-7.95743,-3107206.2258301005,-7.80552,14224838.05,14224838.05,-1.0,4.81,-46.44079,2021-05-20T20:30:40.905Z,0.146452,1660.5783,2019-12-16T19:21:13.626Z,2024-04-30T22:18:19.426Z,Pixels Game,pixels-game,['coinex'],[]
snowbank,sb,Snowbank,https://assets.coingecko.com/coins/images/19947/large/sb.png?1696519364,228.66,36638617.0,781,36638617.0,157.9,248.72,224.48,-10.79801730471442,-4.50935,-1493201.356849715,-3.91589,159640.027327531,159640.027327531,-1.0,8356.8,-97.27322,2021-11-08T05:30:08.317Z,138.86,64.10052,2022-01-23T06:18:28.046Z,2024-04-30T22:14:45.555Z,Pixels Game,pixels-game,[],['traderjoe']
planet-token,planet,Planet Token,https://assets.coingecko.com/coins/images/30767/large/Logo-Planet.png?1696529635,4.331e-05,36597625.0,782,42982704.0,2251823.0,4.924e-05,4.084e-05,-5.590820776152e-06,-11.43323,-4738775.819232181,-11.46393,851450035658.0182,1000000000010.0,1000000000010.0,0.00013336,-67.93138,2024-02-28T16:05:41.909Z,4.084e-05,4.71118,2024-04-30T20:02:37.704Z,2024-04-30T22:18:27.076Z,Pixels Game,pixels-game,"['bybit_spot', 'poloniex', 'bilaxy']",[]
planet-token,planet,Planet Token,https://assets.coingecko.com/coins/images/30767/large/Logo-Planet.png?1696529635,4.31e-05,36597625.0,782,42982704.0,2233282.0,4.924e-05,4.084e-05,-5.80005831597e-06,-11.86112,-4738775.819232181,-11.46393,851450035658.0182,1000000000010.0,1000000000010.0,0.00013336,-67.93138,2024-02-28T16:05:41.909Z,4.084e-05,4.71118,2024-04-30T20:02:37.704Z,2024-04-30T22:20:41.344Z,Real World Assets (RWA),real-world-assets-rwa,"['bybit_spot', 'poloniex', 'bilaxy']",[]
mcdex,mcb,MUX Protocol,https://assets.coingecko.com/coins/images/11796/large/mux.jpg?1696511672,9.54,36299093.0,783,45843597.0,101979.0,9.94,9.47,-0.33170866450744185,-3.36134,-1153755.6411730722,-3.08056,3803143.0,4803143.54867189,4803143.0,68.36,-86.05967,2021-10-17T04:14:51.092Z,0.911402,945.52964,2020-10-30T03:59:02.101Z,2024-04-30T22:18:31.821Z,Pixels Game,pixels-game,"['mxc', 'bingx', 'coinex']","['uniswap_v3', 'uniswap_v3_arbitrum', 'uniswap_v2', 'camelot-v3', 'balancer_arbitrum']"
feg-bsc,feg,FEG BSC,https://assets.coingecko.com/coins/images/29644/large/feg.png?1696528581,0.00072209,36271327.0,784,36271327.0,148587.0,0.00075997,0.00064729,7.442e-05,11.49092,3720459.0,11.42968,49999998931.0,49999998931.0,100000000000.0,0.00134637,-46.17629,2024-01-31T02:36:18.782Z,0.00012689,471.11059,2023-05-27T06:56:16.593Z,2024-04-30T22:18:15.247Z,Pixels Game,pixels-game,['latoken'],['pancakeswap_new']
land-of-conquest-slg,slg,SLG.GAMES,https://assets.coingecko.com/coins/images/26436/large/SLG_LOGO18.jpg?1706730326,0.07367,36247448.0,785,73170385.0,154456.0,0.079083,0.073498,-0.004001259013454439,-5.15154,-2179812.107849017,-5.67257,491794420.0,992753680.145292,1000000000.0,0.132385,-44.34694,2024-04-11T11:55:38.616Z,0.00777708,847.3543,2023-03-12T22:36:48.906Z,2024-04-30T22:18:26.780Z,Pixels Game,pixels-game,"['bybit_spot', 'bitget', 'orangex', 'toobit']",[]
kyve-network,kyve,KYVE Network,https://assets.coingecko.com/coins/images/26229/large/KYVE_Logo_V2.png?1704535748,0.065122,36242160.0,786,72058272.0,30254.0,0.0668,0.064829,-0.00136877954554468,-2.05859,-719876.7937304899,-1.94761,557046366.947903,1107544315.62701,-1.0,2.0,-96.75505,2023-07-05T04:00:17.684Z,0.02686399,141.87545,2023-11-05T06:32:32.762Z,2024-04-30T22:18:06.440Z,Pixels Game,pixels-game,"['pionex', 'btse']",['osmosis']
turbo,turbo,Turbo,https://assets.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00052412,36056777.0,787,36056777.0,5584138.0,0.00057793,0.00050823,-3.4206394972093e-05,-6.12656,-2253451.567739062,-5.88211,69000000000.0,69000000000.0,69000000000.0,0.00300413,-82.63801,2023-05-06T17:19:51.951Z,6.518e-05,700.21951,2023-09-26T21:46:54.834Z,2024-04-30T22:16:44.580Z,AI Meme Coins,ai-meme-coins,"['okex', 'huobi', 'bitget', 'digifinex', 'hotcoin_global', 'biconomy', 'coinw', 'bingx', 'poloniex', 'tapbit', 'bitmax', 'pointpay', 'phemex', 'btse']",[]
turbo,turbo,Turbo,https://assets.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00052435,36056777.0,787,36056777.0,4362345.0,0.00057793,0.00050823,-3.3983041097417e-05,-6.08656,-2253451.567739062,-5.88211,69000000000.0,69000000000.0,69000000000.0,0.00300413,-82.63801,2023-05-06T17:19:51.951Z,6.518e-05,700.21951,2023-09-26T21:46:54.834Z,2024-04-30T22:17:44.996Z,Meme,meme-token,"['okex', 'huobi', 'bitget', 'digifinex', 'hotcoin_global', 'biconomy', 'coinw', 'bingx', 'poloniex', 'tapbit', 'bitmax', 'pointpay', 'phemex', 'btse']",[]
turbo,turbo,Turbo,https://assets.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00052387,36056777.0,787,36056777.0,5444508.0,0.00057793,0.00050823,-3.4456854255814e-05,-6.17142,-2253451.567739062,-5.88211,69000000000.0,69000000000.0,69000000000.0,0.00300413,-82.63801,2023-05-06T17:19:51.951Z,6.518e-05,700.21951,2023-09-26T21:46:54.834Z,2024-04-30T22:18:30.455Z,Pixels Game,pixels-game,"['okex', 'huobi', 'bitget', 'digifinex', 'hotcoin_global', 'biconomy', 'coinw', 'bingx', 'poloniex', 'tapbit', 'bitmax', 'pointpay', 'phemex', 'btse']",[]
thala,thl,Thala,https://assets.coingecko.com/coins/images/29697/large/thalalogo.jpg?1696528630,1.072,35865337.0,788,107388196.0,944178.0,1.2,1.062,-0.07339176665998814,-6.40756,-2320902.450340003,-6.07785,33397838.9034151,100000000.0,100000000.0,3.13,-65.69783,2024-03-21T06:56:03.355Z,0.115607,829.27619,2023-06-20T12:09:40.187Z,2024-04-30T22:18:34.832Z,Pixels Game,pixels-game,"['gate', 'mxc', 'bingx', 'coinex']",[]
ecox,ecox,ECOx,https://assets.coingecko.com/coins/images/27962/large/_ECOx.png?1696526981,0.136651,35773261.0,790,136671074.0,20945.0,0.147212,0.13663,-0.01025129233767036,-6.97832,-2681540.2188102007,-6.97323,261746641.682379,999998145.911933,1000000000.0,1.98,-93.10732,2022-11-07T15:33:30.064Z,0.128152,6.68264,2024-04-28T18:16:08.649Z,2024-04-30T22:18:27.003Z,Pixels Game,pixels-game,"['bybit_spot', 'kucoin']",['uniswap_v3']
mintlayer,ml,Mintlayer,https://assets.coingecko.com/coins/images/29454/large/mintlayer-icon-coingecko200x200.png?1696528401,0.309331,35759574.0,791,123010531.0,1889395.0,0.328636,0.299544,-0.015076859072882644,-4.6475,-1861500.675787136,-4.94803,116281341.120598,400000000.0,600000000.0,0.988308,-69.01393,2024-01-11T03:52:06.615Z,0.02136811,1333.15348,2023-09-10T04:59:24.167Z,2024-04-30T22:18:30.936Z,Pixels Game,pixels-game,"['gate', 'bitget', 'mxc', 'bingx', 'poloniex']",[]
streamr-xdata,xdata,Streamr XDATA,https://assets.coingecko.com/coins/images/1115/large/streamr.png?1696502210,0.051427,35709990.0,792,50564642.0,271596.0,0.057632,0.050251,-0.004948351956026159,-8.77751,-3454891.48490192,-8.8214,697152733.0536901,987154514.0,-1.0,0.454557,-88.75874,2017-12-08T00:00:00.000Z,9.00372e-07,5675105.98742,2023-12-14T09:15:06.684Z,2024-04-30T22:18:30.336Z,Pixels Game,pixels-game,"['latoken', 'coinone', 'omgfin']",[]
ahatoken,aht,AhaToken,https://assets.coingecko.com/coins/images/12158/large/2022_ahatoken.jpg?1696511997,0.00708392,35649569.0,793,54739439.0,1493547.0,0.0075955,0.006982,-0.000409549597582022,-5.46542,-2068517.1012966186,-5.48415,5034732353.63912,7730764631.06281,10500000000.0,0.03894145,-81.73254,2021-04-03T00:38:35.806Z,0.00258023,175.69671,2020-11-04T07:49:04.995Z,2024-04-30T22:18:27.037Z,Pixels Game,pixels-game,['upbit'],[]
feg-token-2,feg,FEG ETH,https://assets.coingecko.com/coins/images/29643/large/feg.png?1696528580,0.00071593,35632047.0,794,35632047.0,319273.0,0.00072593,0.00056445,0.00015116,26.76597,7429741.0,26.34445,50000000000.0,50000000000.0,100000000000.0,0.0013903,-48.62359,2024-01-31T07:11:48.167Z,9.258e-05,671.56348,2023-11-03T18:15:17.017Z,2024-04-30T22:17:54.996Z,Pixels Game,pixels-game,"['bitmart', 'coinw']",[]
ztx,ztx,ZTX,https://assets.coingecko.com/coins/images/32340/large/CoinGecko_200_x_200.jpg?1697466589,0.01234184,35599306.0,795,123807130.0,827088.0,0.01314437,0.01235352,-0.000434312608177606,-3.3994,-1038390.8749317378,-2.83421,2875384166.0,10000000000.0,10000000000.0,0.03870653,-68.01446,2023-12-08T02:29:16.128Z,0.01001493,23.62037,2023-10-29T13:44:59.325Z,2024-04-30T22:18:36.299Z,Pixels Game,pixels-game,"['bybit_spot', 'gate', 'bitget', 'mxc', 'bingx', 'btse']",[]
green-satoshi-token,gst-sol,STEPN Green Satoshi Token on Solana,https://assets.coingecko.com/coins/images/21841/large/gst.png?1696521196,0.03110621,35553749.0,796,35863676.0,724798.0,0.03322556,0.03037803,-0.001763756292462351,-5.36586,-2169885.84531191,-5.75206,1147161857.0,1157161857.0,-1.0,8.51,-99.63646,2022-04-28T22:59:17.967Z,0.00775904,298.67759,2023-10-20T12:50:04.311Z,2024-04-30T22:17:30.716Z,Gaming (GameFi),gaming,"['bybit_spot', 'bitget', 'gdax', 'bitmart', 'kucoin', 'kraken', 'coinex']","['jupiter', 'raydium2', 'orca', 'meteora']"
green-satoshi-token,gst-sol,STEPN Green Satoshi Token on Solana,https://assets.coingecko.com/coins/images/21841/large/gst.png?1696521196,0.03110849,35553749.0,796,35863676.0,724796.0,0.03322556,0.03037803,-0.001761481936312183,-5.35894,-2169885.84531191,-5.75206,1147161857.0,1157161857.0,-1.0,8.51,-99.63646,2022-04-28T22:59:17.967Z,0.00775904,298.67759,2023-10-20T12:50:04.311Z,2024-04-30T22:17:52.341Z,Gaming Utility Token,gaming-utility-token,"['bybit_spot', 'bitget', 'gdax', 'bitmart', 'kucoin', 'kraken', 'coinex']","['jupiter', 'raydium2', 'orca', 'meteora']"
green-satoshi-token,gst-sol,STEPN Green Satoshi Token on Solana,https://assets.coingecko.com/coins/images/21841/large/gst.png?1696521196,0.03111771,35553749.0,796,35863676.0,724928.0,0.03322556,0.03037803,-0.001752263343095174,-5.33089,-2169885.84531191,-5.75206,1147161857.0,1157161857.0,-1.0,8.51,-99.63646,2022-04-28T22:59:17.967Z,0.00775904,298.67759,2023-10-20T12:50:04.311Z,2024-04-30T22:18:22.599Z,Pixels Game,pixels-game,"['bybit_spot', 'bitget', 'gdax', 'bitmart', 'kucoin', 'kraken', 'coinex']","['jupiter', 'raydium2', 'orca', 'meteora']"
rarible,rari,RARI,https://assets.coingecko.com/coins/images/11845/large/rf_logo_%281%29.jpeg?1711076091,3.06,35546833.0,797,76749358.0,1608066.0,3.36,2.8,-0.24355716469889188,-7.3658,-2744334.612997912,-7.16702,11578869.797242802,25000000.0,25000000.0,46.7,-93.40296,2021-03-29T23:49:36.707Z,0.264878,1063.05293,2020-07-22T01:54:13.846Z,2024-04-30T22:18:31.718Z,Pixels Game,pixels-game,"['gdax', 'coinw', 'poloniex', 'kraken', 'bilaxy', 'bit2me']",['sushiswap']
zero-tech,meow,MEOW,https://assets.coingecko.com/coins/images/21530/large/meowchain.jpeg?1714399782,0.02367184,35538695.0,798,238828138.0,82046.0,0.02800368,0.02345761,-0.003948794673898249,-14.29654,-5884055.489793956,-14.20489,1503075485.2425766,10101010101.0,10101010101.0,1.19,-98.01919,2021-12-13T13:28:01.311Z,0.01005357,134.97518,2024-04-02T06:58:54.065Z,2024-04-30T22:17:22.121Z,Meme,meme-token,"['bitmart', 'bingx']",['uniswap_v3']
